Gender,agegroup,Year,expected_deaths_black,hypothetical_excess,expected_rate_black
Male,25-29 years,2014,121.5298866981751,156.47011330182485,8.011146050334217
Male,25-29 years,2015,130.60614925408814,157.39385074591186,8.167784999380137
Male,25-29 years,2016,134.76615650081166,142.2338434991883,8.007053472435075
Male,25-29 years,2017,142.43980537470014,143.56019462529983,8.067323239614675
Male,25-29 years,2018,144.59218823150803,165.40781176849202,7.9253349392143315
Male,25-29 years,2019,136.15677127073292,194.8432287292671,7.37627656442059
Male,25-29 years,2020,151.88125453377114,189.11874546622886,8.29689702185872
Male,25-29 years,2021,144.47446110635516,209.52553889364484,8.320267787578274
Male,25-29 years,2022,130.01124159496558,201.98875840503442,7.626831548122647
Male,25-29 years,2023,121.78965109330642,172.21034890669353,7.362499151747861
Male,30-34 years,2000,173.4660270515405,262.53397294845956,13.945907184195226
Male,30-34 years,2001,184.48056850542912,281.5194314945709,14.862578651498186
Male,30-34 years,2002,181.2579768953047,320.74202310469525,14.573224468054864
Male,30-34 years,2003,197.04807942864787,283.9519205713521,15.969508066981646
Male,30-34 years,2004,186.89798415101117,288.1020158489888,15.29249433590757
Male,30-34 years,2005,185.89296035968854,309.1070396403114,15.53855030114404
Male,30-34 years,2006,194.79041014409538,315.2095898559046,16.623746342603894
Male,30-34 years,2007,177.34477137753257,289.65522862246746,15.21125017068946
Male,30-34 years,2008,186.82391957965294,320.17608042034703,15.890522498171542
Male,30-34 years,2009,189.3714419441523,288.62855805584775,15.647364124136214
Male,30-34 years,2010,205.18797737809518,244.8120226219048,16.479016323220886
Male,30-34 years,2011,204.4286223464542,249.57137765354577,15.896199469873316
Male,30-34 years,2012,208.33750490359088,253.66249509640906,15.831129423623489
Male,30-34 years,2013,207.8176157619832,308.18238423801677,15.486552936493615
Male,30-34 years,2014,210.67739477254142,318.32260522745855,15.46651142989486
Male,30-34 years,2015,220.0066522953218,255.99334770467817,16.00447619263
